canonical_chain_id,canonical_chain_name,latest_paper_ready_year,final_risk_score,any_support,risk_bearing_ge2,material_risk_ge3,direct_funded_eq4,final_forms,providers,purposes,evidence_quote
S2453,Vital Care,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligations."
S5878,Vital Restoration,2016,0,0,0,0,0,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing. || We do not guarantee your lease or other obligations.
S1871,Vitality Bowls,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your notes, leases, or any other obligations."
U_381dcd0f,Vitashot Infinitum LLC,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligations."
U_4172096e,"Vizta Tint Holdings, INC",2024,2,1,1,0,0,initial_fee_installment | additional_territory_financing | lender_referral_compensation,franchisor | third_party,fee | other,"We may, in our discretion, offer direct financing to you of your Initial Franchise Fee. || If we make financing available to you, we will provide a promissory note (a “Note”) for the amount financed. || We may in the future also provide indirect financing through third parties and receive referral fees from these third-party providers. || We have the right to assign your Note to a third party. || Upon any sale or assignment, we will not remain primarily obligated to provide the financial goods or services."
U_b0c44bd1,"VMED Wellness Franchising, LLC",2014,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease oi obligation"
S1873,"Vocelli, LLC",2025,1,1,0,0,0,third_party_financing_arrangement_assistance | third_party_financing_arrangement_assistance | lender_referral_compensation,third_party,other,"VP currently does not provide any form of direct financing. VP will not guarantee your note, lease or other obligations. || VP may assist in securing or providing financing, through third-party lenders, of your initial investment or for the operation of your Store. || VP may realize revenue from certain services associated with securing or placing your financing with select lenders."
U_3512dc9f,voco,2026,4,1,1,1,1,direct_loan | loan_guarantee,franchisor | affiliate,other,"Holiday, SCH or its affiliate, General Innkeeping Acceptance Corporation (“GIAC”), may furnish loans or guaranties to licensees. || Holiday, SCH and GIAC consider making loans or guaranties under terms and conditions that would be negotiated on a case by case basis"
U_0001c864,VODA CLEANING & RESTORATION,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
S8001,Voda Cleaning & Restoration,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
S6637,Voodoo Brewery,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or other obligation."
U_06423afa,"VP Holdings, LLC",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_6a8f2dd1,"VPC Pizza Franchise, LLC",2021,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_7097fbdc,VR Business Sales Mergers & Acquisitions,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any affiliate offers, directly or indirectly, any financing to you. || We do not guarantee any of your notes, leases or obligations."
U_2824df0c,VRO Franchise Corporation,2014,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or any other obligation"
U_aa5e49e7,"Wabby Enterprises, LLC",2014,1,1,0,0,0,passive_sba_directory_access,third_party,other,"Neither we nor CWNA offer direct or indirect financing || Neither we nor CWNA guarantee your notes, leases or obligations || CWNA has been a member of the SBA Franchise Registry since July 18, 2003 || This affiliation may assist you with obtaining expedited loan processing || CWNA receives no consideration for a Unit Franchisee's participation m any SBA financing programs"
S5235,Waffle Cabin,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer, either directly or indirectly, any financing arrangements to you. || We do not guarantee your notes, leases or other obligations."
S1900,Wag N Wash,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We will not guarantee your note, lease or other obligations."
S8391,Wagbar,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
U_98306482,"Waggles Puppies Franchising, LLC",2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligations."
S5217,Wahlburgers,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor WF offers any direct or indirect financing. || Neither we nor WF guarantees your note, lease or obligation."
S2452,Wahoo's Fish Tacos,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation."
S1901,Walk-On's Bistreaux & Bar,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
U_bd157ae9,"Walk-On's Enterprises Franchising, LLC",2016,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or obligation"
U_4a1917f6,Walkway Management Group,2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing, nor do we guarantee your obligations."
S7672,Wallaby Windows,2024,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation."
U_808fe9df,"Wanna Chill? Franchise, LLC",2015,0,0,0,0,0,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing We do not guarantee your lease or other obligations
S3212,Wanna Play Playcare,2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your promissory notes, mortgages, leases or other obligations."
S8658,Water Babies,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S8133,Water Wings Swim School,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligation."
S5752,Wateria,2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not provide a guaranty for your commercial lease agreement, promissory note, or any other legal obligation you create at the inception nor through the franchise relationship."
S8177,Waterloo Turf Business,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not currently offer you any direct or indirect financing, nor do we receive any payments from any person offering financing to or arranging financing for a prospective Waterloo Turf Business franchisee. || We do not guarantee your note, lease or any other financial obligation."
S3303,Watermill Express,2023,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee your note, lease, or obligation."
