canonical_chain_id,canonical_chain_name,year,final_risk_score,final_score_status,paper_ready,n_documents,n_unique_item10_versions,sources,final_forms,providers,purposes,evidence_quote,full_item10_text_available
U_70f5382b,Rocket Fizz,2024,2,CONSENSUS,1,1,1,MN,seller_fee_financing,franchisor,fee,"We may, at our option, finance a portion of the Initial Franchise Fee for up to $25,000, if you meet our then-current criteria for financing. || You may be asked to sign a Promissory Note in the form attached as Exhibit D to the Franchise Agreement, and a Guarantee in the form attached as Exhibit C to the Franchise Agreement for the amount we finance. || We do not plan to sell, assign or discount to a third party any financing arrangement disclosed above.",1
U_70f5382b,Rocket Fizz,2025,2,CONSENSUS,1,1,1,MN,seller_fee_financing,franchisor,fee,"We may, at our option, finance a portion of the Initial Franchise Fee for up to $25,000 || We do not plan to sell, assign or discount to a third party any financing arrangement disclosed above.",1
U_70f5382b,Rocket Fizz,2026,2,CONSENSUS,1,2,1,MN | WI,initial_fee_deferral,franchisor,fee,"We may, at our option, finance a portion of the Initial Franchise Fee for up to $25,000, if you meet our then-current criteria for financing. || We do not plan to sell, assign or discount to a third party any financing arrangement disclosed above.",1
S1441,Rockin' Jump,2022,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
U_f03ed89b,"Rocksohd Granit (USA), Inc",2014,4,CONSENSUS,1,1,1,CA,passive_sba_directory_access | affiliate_equipment_lease,franchisor | third_party,equipment | other,"We will selllease this digital templator to you for a $1.6673.000 down payment and $ 1.700 monthly pavments for the noxt over 120 months || We do not intend to sell, assign or discount to any third party all or part of this lease arrangement for the digital templator || Franchise prospects of Rocksolid Granit are eligible for expedited and streamlmed SBA loan processing through the SBA's Franchise Registry Program",1
U_f03ed89b,"Rocksohd Granit (USA), Inc",2015,2,CONSENSUS,1,1,1,CA,seller_fee_financing | seller_inventory_or_equipment_credit | sba_access_facilitation,franchisor | third_party,fee | equipment | other,"we may agree to provide financing for a portion of your Initial Franchise Fee || you must sign a promissory note with us in the form of Exhibit J to the Franchise Agreement || We will sell this digital templator to you for a $ 1,995.66 monthly payment over 12 months || Franchise prospects of Rocksolid Granit are eligible for expedited and streamlined SBA loan processing through the SBA's Franchise Registry Program || Although Rocksolid Granit has never done so, we have the right to sell or assign the note to a third party without your consent",1
S4815,Rockstars of Tomorrow,2015,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We RST does not offer direct or indirect financing || We RSI does not guarantee your note, lease or obligation",1
S4815,Rockstars of Tomorrow,2016,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We do not guarantee your note, lease or obligation",1
S4815,Rockstars of Tomorrow,2017,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation.",1
S1442,Rocky Mountain Chocolate Factory,2021,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation.",0
S1442,Rocky Mountain Chocolate Factory,2023,0,CONSENSUS,1,2,2,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",0
S1442,Rocky Mountain Chocolate Factory,2024,0,CONSENSUS,1,3,1,NASAA | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",0
S1442,Rocky Mountain Chocolate Factory,2025,2,CONSENSUS,1,1,1,MN,seller_store_purchase_financing,franchisor,store_acquisition,"We may choose to extend financing for up to 50% of the total investment for the purchase of a Rocky Mountain Chocolate Factory Business. || It is not our practice to sell, assign, or discount the Promissory Note to a third party.",1
S3701,Rod Works,2010,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,We do not offer direct or indirect financing || We do not guarantee your lease or other obligations,1
S3701,Rod Works,2018,0,CONSENSUS,1,3,1,CA,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any of your notes, leases or obligations, or has any practice or intent to sell, assign or discount to a third party all or part of any of your financing arrangements.",1
U_265b3a18,Rodeway Inn,2015,4,CONSENSUS,1,1,1,CA,initial_fee_deferral | development_incentive_or_forgivable_loan | formal_third_party_financing_program | third_party_equipment_leasing | lender_referral_compensation,franchisor | third_party,fee | equipment | inventory | construction_conversion | other,"we may offer to finance the affiliation fee without interest. In that event, you must sign a promissory note || We will pay the proceeds of the Note to you only after the Opening Date of your hotel. || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust || In consideration of Choice’s agreement to grant PMC access to our marketing channels, Choice will receive from PMC a flat payment annually. || We have not sold, assigned or discounted our commercial paper to anyone",1
U_265b3a18,Rodeway Inn,2016,4,CONSENSUS,1,1,1,CA,initial_fee_deferral | development_incentive_or_forgivable_loan | formal_third_party_financing_program,franchisor | third_party,fee | equipment | inventory | construction_conversion | other,"In our sole discretion and on approval of your credit, we may offer to finance the affiliation fee without interest. || We will pay the proceeds of the Note to you only after the Opening Date of your hotel. || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust || In consideration of Choice’s agreement to grant PMC access to our marketing channels, Choice will receive from PMC a flat payment annually. || We have not sold, assigned or discounted our commercial paper to anyone, nor do we intend to (although we are permitted to do so).",1
U_265b3a18,Rodeway Inn,2018,4,CONSENSUS,1,2,2,CA,seller_fee_financing | development_incentive_or_forgivable_loan | formal_third_party_financing_program | lender_referral_compensation,franchisor | third_party,fee | equipment | inventory | working_capital | construction_conversion | store_acquisition | other | fee | other | equipment | inventory | construction_conversion,"we may offer to finance the affiliation fee without interest. In that event, you must sign a promissory note || Each Diversity and Veteran Incentive we make for a hotel using the RODEWAY Marks will be for $750 per room in the hotel (maximum of $50,000). Each incentive will be evidenced by a 10-year forgivable promissory note || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust || In consideration of Choice's agreement to grant PMC access to our marketing channels, Choice will receive from PMC a flat payment annually.",1
U_2ee3611e,Rodeway Inn,2022,4,CONSENSUS,1,1,1,NASAA_NON_SBA,initial_fee_deferral | development_incentive_or_forgivable_loan | formal_third_party_financing_program,franchisor | third_party,fee | construction_conversion | equipment | inventory | other,"we may offer to finance the affiliation fee without interest. In that event, you must sign a promissory note || Each incentive will be evidenced by a 10-year forgivable promissory note (see Exhibit I) (the “Note”). || We will pay the proceeds of the Note to you only after the Opening Date of your hotel. You may use the proceeds of the Note for any purpose related to the hotel. || PMC may offer conventional and Small Business Administration (“SBA”) financing to those of our franchisees that qualify and choose to use PMC || We have not sold, assigned or discounted our commercial paper to anyone, nor do we intend to",0
U_2ee3611e,Rodeway Inn,2023,4,CONSENSUS,1,2,1,NASAA_NON_SBA,initial_fee_deferral | development_incentive_or_forgivable_loan | formal_third_party_financing_program | lender_referral_compensation,franchisor | third_party,fee | construction_conversion | equipment | inventory | other,"we may offer to finance the affiliation fee without interest || We will fund the loan shortly after the Hotel opens and we receive the signed Capital Support Note from franchisee. || We will pay the proceeds of the Diversity Note to you only after the Opening Date of your hotel. || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust || Choice will receive from PMC a flat payment of $10,000 annually. || We have not sold, assigned or discounted our commercial paper to anyone",0
U_265b3a18,Rodeway Inn,2024,4,CONSENSUS,1,1,1,MN,seller_fee_financing | development_incentive_or_forgivable_loan | formal_third_party_financing_program | lender_referral_compensation,franchisor | third_party,fee | construction_conversion | equipment | inventory | other,"we may offer to finance the affiliation fee without interest. In that event, you must sign a promissory note || We will fund the loan shortly after the Hotel opens and we receive the signed Capital Support Note from franchisee. || We will pay the proceeds of the Diversity Note to you only after the Opening Date of your hotel. || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust",1
U_2ee3611e,Rodeway Inn,2024,4,CONSENSUS,1,1,1,NASAA_NON_SBA,seller_fee_financing | development_incentive_or_forgivable_loan | formal_third_party_financing_program | lender_referral_compensation,franchisor | third_party,fee | construction_conversion | equipment | inventory | other,"we may offer to finance the affiliation fee without interest. In that event, you must sign a promissory note || We will fund the loan shortly after the Hotel opens and we receive the signed Capital Support Note from franchisee. || We will pay the proceeds of the Diversity Note to you only after the Opening Date of your hotel. || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust",1
U_265b3a18,Rodeway Inn,2025,4,CONSENSUS,1,1,1,MN,initial_fee_deferral | development_incentive_or_forgivable_loan | formal_third_party_financing_program | lender_referral_compensation,franchisor | third_party,fee | equipment | inventory | construction_conversion | other,"In our sole discretion and on approval of your credit, we may offer to finance the affiliation fee without interest. || We will fund the loan shortly after the Hotel opens and we receive the signed Capital Support Note from the franchisee. || We will pay the proceeds of the Note to you only after the Opening Date of your hotel. || We have entered into a non-exclusive Qualified Vendor agreement with a third party named PMC Commercial Trust || Choice will receive from PMC a flat payment of $10,000 annually.",1
